size,path
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Pharr#2023-10-28 18:29:55.542000/3#Newnan#2023-10-29 03:19:00+00:00/3#E Point#2023-10-29 03:52:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Mobile#2023-10-30 06:39:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Mobile#2023-10-30 06:39:00+00:00/3#Semmes#2023-10-30 06:59:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Mobile#2023-10-30 06:39:00+00:00/3#New Orleans#2023-10-30 09:03:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Mobile#2023-10-30 06:39:00+00:00/3#Pearl River#2023-10-30 08:35:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Mobile#2023-10-30 06:39:00+00:00/3#Madisonville#2023-10-30 08:59:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Mobile#2023-10-30 06:39:00+00:00/3#Gulfport#2023-10-30 07:54:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Mobile#2023-10-30 06:39:00+00:00/3#Long Beach#2023-10-30 07:58:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Mobile#2023-10-30 06:39:00+00:00/3#Theodore#2023-10-30 06:53:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Baldwin#2023-10-31 19:38:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Baldwin#2023-10-31 19:38:00+00:00/3#Jacksonville#2023-10-31 20:00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Baldwin#2023-10-31 19:38:00+00:00/3#Savannah#2023-10-31 22:08:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Arlington#2023-10-29 06:20:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Arlington#2023-10-29 06:20:00+00:00/3#Arlington#2023-10-29 06:20:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Arlington#2023-10-29 06:20:00+00:00/3#Dallas#2023-10-29 06:41:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Arlington#2023-10-29 06:20:00+00:00/3#Denton#2023-10-29 07:05:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Arlington#2023-10-29 06:20:00+00:00/3#Burleson#2023-10-29 06:45:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Arlington#2023-10-29 06:20:00+00:00/3#Ft Worth#2023-10-29 06:34:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#Laredo#2023-10-28 16:01:55.542000/3#Arlington#2023-10-29 06:20:00+00:00/3#Irving#2023-10-29 06:37:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#San Juan#2023-10-28 18:31:55.542000
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#San Juan#2023-10-28 18:31:55.542000/3#Cocoa#2023-10-29 15:32:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#San Juan#2023-10-28 18:31:55.542000/3#Cocoa#2023-10-29 15:32:00+00:00/3#Haines City#2023-10-29 16:47:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#San Juan#2023-10-28 18:31:55.542000/3#Cocoa#2023-10-29 15:32:00+00:00/3#Orlando#2023-10-29 16:19:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#San Juan#2023-10-28 18:31:55.542000/3#Cocoa#2023-10-29 15:32:00+00:00/3#Lake Wales#2023-10-29 17:01:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#San Juan#2023-10-28 18:31:55.542000/3#Cocoa#2023-10-29 15:32:00+00:00/3#Eustis#2023-10-29 16:51:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#San Juan#2023-10-28 18:31:55.542000/3#Cocoa#2023-10-29 15:32:00+00:00/3#Lakeland#2023-10-29 17:02:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Black Mtn#2023-10-27 22:02:00+00:00/1#Lula#2023-10-28 00:32:00/2#Laredo#2023-10-28 16:01:55.542000+00:00/2#San Juan#2023-10-28 18:31:55.542000/3#Cocoa#2023-10-29 15:32:00+00:00/3#Auburndale#2023-10-29 16:55:00
300,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Haines City#2023-10-28 04:22:00+00:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Haines City#2023-10-28 04:22:00+00:00/1#Zephyrhills#2023-10-28 05:11:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Haines City#2023-10-28 04:22:00+00:00/1#Sarasota#2023-10-28 06:02:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Savannah#2023-10-20 14:49:00/1#Haines City#2023-10-28 04:22:00+00:00/1#San Antonio#2023-10-28 05:17:00
200,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00
300,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Silverstreet#2023-10-30 09:58:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Rock Hill#2023-10-30 10:25:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Salisbury#2023-10-30 11:31:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Gaffney#2023-10-30 11:04:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Gaston#2023-10-30 09:26:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Ridge Spg#2023-10-30 09:34:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Spartanburg#2023-10-30 10:42:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Piedmont#2023-10-30 10:53:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Charlotte#2023-10-30 10:50:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Macon#2023-10-28 01:48:52.552000/3#Lexington#2023-10-30 09:06:00+00:00/3#Sumter#2023-10-30 10:04:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Newnan#2023-10-28 01:25:52.552000
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Newnan#2023-10-28 01:25:52.552000/3#Forest Park#2023-10-29 22:05:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Newnan#2023-10-28 01:25:52.552000/3#Forest Park#2023-10-29 22:05:00+00:00/3#Atlanta#2023-10-29 22:16:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Newnan#2023-10-28 01:25:52.552000/3#Forest Park#2023-10-29 22:05:00+00:00/3#Forest Park#2023-10-29 22:05:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Newnan#2023-10-28 01:25:52.552000/3#Forest Park#2023-10-29 22:05:00+00:00/3#E Point#2023-10-29 22:12:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Newnan#2023-10-28 01:25:52.552000/3#Forest Park#2023-10-29 22:05:00+00:00/3#McDonough#2023-10-29 22:26:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Newnan#2023-10-28 01:25:52.552000/3#Forest Park#2023-10-29 22:05:00+00:00/3#Lilburn#2023-10-29 22:34:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Forest Park#2023-10-28 01:57:52.552000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Austell#2023-10-28 02:10:52.552000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Port Wentworth#2023-10-27 21:14:00/2#Columbus#2023-10-28 00:13:52.552000+00:00/2#Atlanta#2023-10-28 02:01:52.552000
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#San Antonio#2023-10-29 14:28:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#San Antonio#2023-10-29 14:28:00/3#Apopka#2023-10-31 12:17:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#San Antonio#2023-10-29 14:28:00/3#Apopka#2023-10-31 12:17:00+00:00/3#Zephyrhills#2023-10-31 13:42:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#San Antonio#2023-10-29 14:28:00/3#Apopka#2023-10-31 12:17:00+00:00/3#Auburndale#2023-10-31 13:14:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#San Antonio#2023-10-29 14:28:00/3#Apopka#2023-10-31 12:17:00+00:00/3#Lakeland#2023-10-31 13:21:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#Seguin#2023-10-29 15:00:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#Seguin#2023-10-29 15:00:00/3#Schertz#2023-10-30 17:20:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#Seguin#2023-10-29 15:00:00/3#Schertz#2023-10-30 17:20:00+00:00/3#San Antonio#2023-10-30 17:40:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#Seguin#2023-10-29 15:00:00/3#Schertz#2023-10-30 17:20:00+00:00/3#Yoakum#2023-10-30 18:43:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Aiken#2023-10-27 19:13:00/2#Ingram#2023-10-29 13:16:00+00:00/2#Seguin#2023-10-29 15:00:00/3#Schertz#2023-10-30 17:20:00+00:00/3#Seguin#2023-10-30 17:40:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Macon#2023-10-27 21:25:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Hickory#2023-10-30 14:18:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Hickory#2023-10-30 14:18:00+00:00/3#Charlotte#2023-10-30 15:17:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Hickory#2023-10-30 14:18:00+00:00/3#Danville#2023-10-30 16:41:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Hickory#2023-10-30 14:18:00+00:00/3#Gaffney#2023-10-30 15:25:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Hickory#2023-10-30 14:18:00+00:00/3#Martinsville#2023-10-30 16:23:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Hickory#2023-10-30 14:18:00+00:00/3#Salisbury#2023-10-30 15:15:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Hickory#2023-10-30 14:18:00+00:00/3#Newport#2023-10-30 16:44:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Hickory#2023-10-30 14:18:00+00:00/3#Rock Hill#2023-10-30 15:34:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Hickory#2023-10-30 14:18:00+00:00/3#Spartanburg#2023-10-30 15:45:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Columbia#2023-10-30 13:33:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Columbia#2023-10-30 13:33:00+00:00/3#Gaffney#2023-10-30 15:32:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Athens#2023-10-20 14:26:00/1#Trenton#2023-10-27 18:55:00+00:00/1#Reidsville#2023-10-27 21:01:00/2#Atlanta#2023-10-30 09:03:00+00:00/2#Atlanta#2023-10-30 09:03:00/3#Columbia#2023-10-30 13:33:00+00:00/3#Charlotte#2023-10-30 15:06:00
